syntax-test-p,negative-syntax-test-p,query-evaluation-test-p,type,suite,collection,name,failedp,implementedp,parsing-succeeded-p,translation-succeeded-p,initialization-succeeded-p,rule-type,different-semantics-p,running-succeeded-p,comparing-succeeded-p
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg07,True,True,True,True,True,SELECT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,aggregates,agg08,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg08b,True,True,True,True,True,SELECT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,aggregates,agg09,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,aggregates,agg10,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,aggregates,agg11,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,aggregates,agg12,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-groupconcat-01,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-groupconcat-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-groupconcat-03,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-avg-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-avg-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-min-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-min-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-max-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-max-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-sum-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-sum-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-sample-01,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-err-01,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-err-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,aggregates,agg-empty-group,True,True,True,True,True,SELECT,False,True,False
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-05a,True,False,True,True,True,MODIFY,False,False,
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-data-same-bnode,True,False,True,True,True,MODIFY,False,False,
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-same-bnode,True,False,True,True,True,MODIFY,False,False,
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-same-bnode2,True,False,True,True,True,MODIFY,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values5,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values6,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values7,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,inline1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,inline2,True,True,True,True,True,SELECT,False,True,False
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-default-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-graph-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-named-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-all-01,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,construct,constructwhere02,True,True,True,True,True,CONSTRUCT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,construct,constructwhere04,True,True,True,True,True,CONSTRUCT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,construct,constructwhere05,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,construct,constructwhere06,True,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy02,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy03,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy04,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy06,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy07,True,True,True,False,False,,False,,
True,False,True,CSVResultFormatTest,data-sparql11,csv-tsv-res,csv01,True,False,,,,,False,,
True,False,True,CSVResultFormatTest,data-sparql11,csv-tsv-res,csv02,True,False,,,,,False,,
True,False,True,CSVResultFormatTest,data-sparql11,csv-tsv-res,csv03,True,False,,,,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,csv-tsv-res,tsv01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,csv-tsv-res,tsv02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,csv-tsv-res,tsv03,True,True,True,True,True,SELECT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-03,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-03b,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-05,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-06,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-07,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-07b,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-08,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-09,True,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-default-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-graph-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-named-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-all-01,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdf01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs04,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs05,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs06,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs09,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs11,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs13,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,d-ent-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,owlds01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,owlds02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q1-rdfs,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-05,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-06,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-11,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-12,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-13,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent5,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent6,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent7,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent8,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent9,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple5,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple6,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple7,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple8,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists05,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strdt01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strdt02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strdt03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strlang01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strlang02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strlang03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,concat02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,substring01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,substring02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,plus-1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,plus-2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,md5-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,md5-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha1-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha1-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha256-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha256-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha512-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha512-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,seconds,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,timezone,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,bnode01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,in01,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,in02,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,notin01,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,notin02,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,now01,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,rand01,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,bnode02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,iri01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,if01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,if02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,coalesce01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strbefore01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strbefore01a,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strbefore02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strafter01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strafter01a,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strafter02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,replace01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,replace02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,replace03,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,uuid01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,struuid01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group04,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group05,True,True,True,True,True,SELECT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,grouping,group06,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,grouping,group07,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres03,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres04,True,True,True,True,True,ASK,False,True,False
True,False,True,UpdateEvaluationTest,data-sparql11,move,move01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move02,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move03,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move04,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move06,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,move,move07,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,negation,temporal-proximity-by-exclusion-minus-1,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,set-equals-1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,subset-03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,exists-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,full-minuend,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,negation,partial-minuend,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,project-expression,projexp07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp02,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp04,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp05,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp06,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp08,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp10,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp12,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp13,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp14,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp15,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp16,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp20,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp21,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp22,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp23,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp24,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp25,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp26,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp27,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp28a,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp29,True,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp30,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp31,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp32,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp33,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp34,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp35,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp36,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,property-path,pp37,True,True,True,False,False,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_post_form,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_default_graphs_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_default_graphs_post,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_named_graphs_post,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_named_graphs_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_dataset_full,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_multiple_dataset,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_select,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_ask,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_describe,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_content_type_construct,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_default_graph,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_default_graphs,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_named_graphs,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_dataset_full,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_post_form,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_post_direct,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,update_base_uri,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,query_post_direct,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_method,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_multiple_queries,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_wrong_media_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_missing_form_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_missing_direct_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_non_utf8,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_query_syntax,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_get,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_multiple_updates,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_wrong_media_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_missing_form_type,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_non_utf8,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_syntax,True,False,,,,,False,,
False,False,False,ProtocolTest,data-sparql11,protocol,bad_update_dataset_conflict,True,False,,,,,False,,
False,False,False,ServiceDescriptionTest,data-sparql11,service-description,returns-rdf,True,False,,,,,False,,
False,False,False,ServiceDescriptionTest,data-sparql11,service-description,has-endpoint-triple,True,False,,,,,False,,
False,False,False,ServiceDescriptionTest,data-sparql11,service-description,conforms-to-schema,True,False,,,,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service2,True,True,True,True,False,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service3,True,True,True,True,False,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,service,service6,True,True,True,True,False,SELECT,False,,
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery05,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery11,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery13,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,subquery,subquery14,True,True,True,True,True,CONSTRUCT,False,True,False
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-fed,test_1,True,True,True,True,False,SELECT,False,,
